Order_ID,Artist,City,Venue,Date,Ticket_Category,Ticket_Price,Buyer_Name,Quantity,Total_Price
ORD00669502,Ardhito Pramono,Denpasar,Lapangan Gasibu,2025-01-25,Gold,217869,Simon Suartini,2,435738
,PAMUNGKAS,Surabaya,TAMAN BUDAYA,2023-10-30,VIP,253466,drg. Nadine Haryanti,2,506932
ORD00031910,BANDA NEIRA,Surabaya,ISTORA SENAYAN,,VIP,253466,R. Kiandra Anggraini,2,506932
ORD00193413,Sal Priadi,Jakarta,Trans Studio Bandung,2023-12-21,Silver,173669,Salwa Dongoran,3,521007
ORD00091526,,Denpasar,JCC,2025/06/22,VIP,253466,"dr. Hamima Maryati, M.TI.",4,1013864
ORD00190678,Isyana Sarasvati,Denpasar,Gedung Kesenian Jakarta,2024/04/14,VIP,253466,Bella Wijaya,4,1013864
ORD00123537,Barasuara,Medan,Gedung Kesenian Jakarta,2024/12/03,Silver,,Lamar Pradana,4,694676
ORD00303612,Tulus,Bandung,Ciwalk,02-20-2025,VIP,253466,Gawati Waluyo,3,760398
ORD00447888,Noah,Yogyakarta,Lapangan Gasibu,2024/06/20,Festival,127493,"Mariadi Mustofa, S.T.",4,509972
ORD00000668,Raisa,Bandung,Taman Budaya,,VIP,253466,"dr. Bagya Hassanah, M.Ak",3,760398
ORD00019365,Bernadya,Bandung,JCC,07-08-2024,Festival,127493,drg. Septi Samosir,3,382479
ORD00283560,Hindia,Balikpapan,Gedung Kesenian Jakarta,2024-02-16,Festival,127493,Rahmi Waluyo,2,254986
ORD00176519,dewa 19,Surabaya,gedung kesenian jakarta,2024-10-11,VIP,253466,Calista Sudiati,4,1013864
ORD00560137,Noah,Palembang,Lapangan Gasibu,2023/10/22,Festival,127493,"Ratna Pudjiastuti, S.Pt",4,509972
ORD00034661,Maliq & D'Essentials,Jakarta,Gedung Kesenian Jakarta,2023-08-28,VIP,253466,"Winda Pradipta, S.Kom",4,
ORD00576170,Isyana Sarasvati,Semarang,JCC,2024-05-12,Festival,127493,Citra Ardianto,4,509972
ORD00680189,Tiara Andini,Denpasar,Istora Senayan,2024-07-31,Gold,217869,Hana Wacana,1,217869
ORD00537034,Bernadya,Semarang,Sabuga,2024/02/13,Festival,127493,Irma Prayoga,3,382479
,ardhito pramono,Makassar,istora senayan,2024-07-25,VIP,253466,"Adikara Hutagalung, M.Kom.",2,506932
ORD00647511,ISYANA SARASVATI,Yogyakarta,GEDUNG KESENIAN JAKARTA,2024-09-10,VIP,253466,Hana Mansur,5,1267330
ORD00647672,isyana sarasvati,Yogyakarta,gedung kesenian jakarta,2024-09-10,VIP,253466,Lukman Saputra,2,506932
ORD00530211,ardhito pramono,Palembang,sabuga,2024-10-06,Silver,173669,"Jinawi Mansur, S.T.",,173669
ORD00252286,Tiara Andini,Yogyakarta,Istora Senayan,2024/01/27,Silver,173669,Ajeng Lazuardi,5,868345
ORD00738154,Pamungkas,Surabaya,Taman Budaya,2025/04/01,Silver,173669,"R.A. Ana Marbun, S.H.",2,347338
ORD00605782,ARDHITO PRAMONO,Medan,TRANS STUDIO BANDUNG,2025/07/09,,173669,Bella Pertiwi,1,173669
ORD00708701,KUNTO AJI,Semarang,LAPANGAN GASIBU,2024-01-05,Silver,173669,Rusman Kuswoyo,5,868345
ORD00113174,Tulus,Semarang,Lapangan Gasibu,04-15-2024,Festival,127493,Raisa Oktaviani,2,254986
,Nadin Amizah,Bandung,Ciwalk,2024-11-26,Silver,173669,KH. Perkasa Tarihoran,3,521007
ORD00736427,Bernadya,Medan,Istora Senayan,2023-09-10,VIP,253466,Kariman Siregar,1,253466
ORD00588627,Hindia,Yogyakarta,Taman Budaya,2024/04/20,Festival,127493,"Sutan Gaman Mangunsong, S.IP",1,127493
ORD00555479,RAISA,Semarang,JOGJA EXPO CENTER,2024-11-19,Gold,217869,Prasetyo Firgantoro,3,653607
ORD00106879,Sal Priadi,Denpasar,Istora Senayan,01-04-2025,Gold,217869,Icha Tarihoran,1,217869
ORD00208068,YURA YUNITA,Surabaya,CIWALK,2024-06-05,Gold,217869,Michelle Pangestu,5,1089345
ORD00349446,Tiara Andini,Bandung,Trans Studio Bandung,2025/07/08,Gold,217869,R.M. Cecep Melani,1,217869
ORD00043878,Fiersa Besari,Bandung,Ciwalk,2023/09/18,Festival,127493,Daliman Pertiwi,4,509972
ORD00189826,tulus,Bandung,istora senayan,2023/10/10,Silver,173669,R.M. Harjasa Nababan,3,521007
ORD00383821,raisa,Bandung,istora senayan,2025-02-17,VIP,253466,"Caturangga Aryani, S.IP",1,253466
ORD00591901,Isyana Sarasvati,Surabaya,Istora Senayan,2023-09-17,Gold,217869,Makara Mustofa,1,217869
ORD00207983,yura yunita,Surabaya,ciwalk,2024-06-05,Gold,217869,Lalita Jailani,5,1089345
,Tulus,Surabaya,Trans Studio Bandung,2024-06-22,Festival,127493,Rahman Prayoga,2,254986
ORD00263591,ARDHITO PRAMONO,Jakarta,TRANS STUDIO BANDUNG,2024-10-05,Silver,173669,"Prasetya Sihotang, S.Gz",1,173669
ORD00705410,Nadin Amizah,Yogyakarta,JCC,2024-11-19,Festival,127493,"Kasiyah Napitupulu, M.TI.",3,
ORD00345847,Barasuara,Jakarta,Trans Studio Bandung,2025-06-02,,217869,Ilyas Ramadan,2,435738
ORD00068286,Nadin Amizah,Yogyakarta,Trans Studio Bandung,2024-12-04,Festival,127493,Hasna Susanti,4,509972
ORD00270569,Maliq & D'Essentials,Jakarta,Tennis Indoor Senayan,2024-01-31,VIP,253466,Cinthia Utama,1,253466
ORD00642185,EFEK RUMAH KACA,Semarang,CIWALK,2023-10-06,,127493,Dalima Tamba,2,254986
ORD00263095,Bernadya,Jakarta,Taman Budaya,2024-11-19,Festival,,Indah Kuswoyo,4,509972
ORD00815458,SAL PRIADI,Jakarta,SABUGA,2024-08-24,VIP,,"Latika Wasita, M.M.",1,253466
ORD00415560,NOAH,Makassar,CIWALK,2025-04-02,Gold,217869,Aslijan Adriansyah,2,435738
ORD00295851,Tiara Andini,Jakarta,Tennis Indoor Senayan,2025-05-13,Gold,217869,Belinda Halim,4,871476
ORD00531615,Fiersa Besari,,Trans Studio Bandung,2023-08-16,Silver,173669,Ira Dabukke,1,173669
ORD00784189,fiersa besari,Bandung,tennis indoor senayan,2025-05-27,Festival,127493,Dwi Hardiansyah,5,637465
ORD00657486,BARASUARA,Denpasar,ISTORA SENAYAN,2024-09-14,Silver,173669,Ganjaran Zulkarnain,5,868345
ORD00071878,dewa 19,Medan,trans studio bandung,2024/04/02,Gold,217869,Ella Waluyo,4,871476
,Raisa,Balikpapan,Trans Studio Bandung,2025/02/27,Festival,127493,drg. Kamidin Maryadi,2,254986
ORD00320252,Fourtwnty,Denpasar,Tennis Indoor Senayan,2025-01-05,Festival,127493,R.M. Panji Megantara,3,382479
ORD00636941,yura yunita,Balikpapan,taman budaya,07-29-2024,Festival,127493,"Dr. Puput Maryadi, S.Farm",2,254986
ORD00688066,Pamungkas,Jakarta,JCC,2024/11/25,Festival,127493,Daniswara Samosir,1,127493
ORD00307879,Tiara Andini,Palembang,Trans Studio Bandung,2025-06-10,Silver,173669,Laila Wasita,,868345
ORD00455301,Pamungkas,Jakarta,Lapangan Gasibu,2025-04-08,Silver,173669,Kairav Jailani,1,173669
ORD00104866,Sal Priadi,Semarang,Trans Studio Bandung,02-06-2024,VIP,253466,Hairyanto Latupono,,1013864
ORD00387163,Nadin Amizah,Denpasar,Istora Senayan,2023-09-18,Gold,217869,Galak Kusmawati,5,1089345
,pamungkas,Makassar,jcc,2023/09/22,Festival,127493,Mustofa Mansur,3,382479
ORD00429728,Pamungkas,Yogyakarta,Jogja Expo Center,2023/08/30,Gold,217869,Umay Permata,2,435738
ORD00479543,Fiersa Besari,Denpasar,Ciwalk,11-23-2024,Festival,127493,Jati Widodo,3,382479
,Bernadya,Palembang,Istora Senayan,2025-03-13,VIP,253466,Zaenab Hasanah,1,253466
ORD00338055,ARDHITO PRAMONO,Semarang,GEDUNG KESENIAN JAKARTA,2024-06-09,Silver,173669,Ade Rajasa,,347338
ORD00104627,Isyana Sarasvati,Surabaya,Ciwalk,2024-09-08,Festival,127493,Harjo Namaga,2,254986
ORD00391403,hindia,Jakarta,jogja expo center,,Silver,173669,Natalia Iswahyudi,3,521007
ORD00210193,,Palembang,JCC,2024-06-01,Gold,217869,T. Kairav Pudjiastuti,2,435738
ORD00083195,BARASUARA,Palembang,,2024-05-28,Festival,127493,Daniswara Nashiruddin,5,637465
,Ardhito Pramono,Medan,Tennis Indoor Senayan,09-19-2023,Silver,173669,Bakiman Hasanah,3,521007
ORD00455461,Pamungkas,Jakarta,Lapangan Gasibu,04-08-2025,Silver,173669,"Dwi Hidayat, S.Ked",2,
ORD00356295,DEWA 19,,TENNIS INDOOR SENAYAN,2024-05-30,Festival,127493,Zizi Utama,1,127493
ORD00229781,Noah,Surabaya,Tennis Indoor Senayan,2023/09/02,,1,Pardi Utama,5,637465
ORD00651206,Fourtwnty,Surabaya,Sabuga,2024/07/12,Festival,127493,Mulyono Iswahyudi,1,127493
ORD00339675,,Semarang,trans studio bandung,2025/02/15,Festival,127493,Ir. Julia Mandala,2,254986
ORD00331398,Fiersa Besari,Balikpapan,Lapangan Gasibu,12-10-2023,Gold,217869,"Dinda Natsir, S.E.",2,435738
ORD00319923,Yura Yunita,Balikpapan,Sabuga,2024-01-05,Silver,173669,"H. Dadi Kurniawan, S.Psi",5,868345
ORD00023740,fiersa besari,Jakarta,jcc,04-11-2025,VIP,253466,Rahmi Haryanto,1,253466
ORD00183153,ardhito pramono,Makassar,taman budaya,2024/06/24,Festival,127493,Daru Marpaung,1,127493
ORD00085366,Kunto Aji,Bandung,Tennis Indoor Senayan,2024-07-16,Festival,127493,"Sutan Ajimat Pertiwi, S.E.I",2,254986
ORD00560481,Kunto Aji,Makassar,Taman Budaya,2024/10/06,Festival,127493,"Mahdi Prasetyo, M.TI.",4,509972
ORD00129165,efek rumah kaca,Medan,taman budaya,,Silver,99999999,Gangsar Yuniar,2,347338
ORD00405300,Bernadya,Bandung,Jogja Expo Center,2024/10/10,Gold,500000000,Sabrina Novitasari,5,
ORD00766082,Kunto Aji,Surabaya,Istora Senayan,2024/02/27,Gold,217869,Hj. Irma Mustofa,1,217869
ORD00793161,Efek Rumah Kaca,Jakarta,Trans Studio Bandung,2024-07-03,Gold,217869,Bella Uwais,1,217869
ORD00070972,fiersa besari,Semarang,trans studio bandung,2025-01-07,Festival,127493,Tgk. Ilsa Laksmiwati,4,
ORD00303481,Tulus,Bandung,Ciwalk,2025-02-20,VIP,253466,"Ikhsan Namaga, M.Pd",1,253466
ORD00355307,TULUS,Semarang,TENNIS INDOOR SENAYAN,2024-12-19,Gold,217869,"dr. Harjaya Santoso, S.H.",,653607
ORD00469259,ARDHITO PRAMONO,Medan,CIWALK,,Festival,127493,Lantar Damanik,4,509972
ORD00562802,YURA YUNITA,Bandung,TENNIS INDOOR SENAYAN,,Festival,127493,Jaeman Firgantoro,4,509972
ORD00557490,Tulus,Makassar,Tennis Indoor Senayan,2023-11-01,,173669,Dimaz Najmudin,5,868345
ORD00620117,maliq & d'essentials,Surabaya,ciwalk,2025-05-16,VIP,253466,"Sutan Dacin Hardiansyah, S.Sos",2,506932
ORD00476876,dewa 19,Medan,gedung kesenian jakarta,02-26-2024,VIP,253466,Dadi Prasasta,2,506932
ORD00156801,pamungkas,Semarang,jogja expo center,2025-06-23,Festival,127493,Paiman Purnawati,4,
ORD00358913,Nadin Amizah,Jakarta,Trans Studio Bandung,2025/03/17,,173669,Bakidin Astuti,2,347338
ORD00281169,Tiara Andini,Semarang,Trans Studio Bandung,12-22-2024,Festival,127493,,3,382479
ORD00166625,kunto aji,Surabaya,gedung kesenian jakarta,2024/01/19,,217869,"Lidya Namaga, S.T.",3,653607
ORD00674548,Fourtwnty,Makassar,Istora Senayan,2024-12-02,Festival,127493,"Cinthia Pratama, S.Ked",3,382479
ORD00340875,Noah,Denpasar,Jogja Expo Center,02-03-2024,Silver,,Ir. Rahman Hasanah,2,347338
ORD00151468,SAL PRIADI,Yogyakarta,JCC,2025-02-11,Silver,173669,Amelia Yuliarti,1,173669
ORD00309655,Yura Yunita,Makassar,Ciwalk,2023-11-18,Silver,,Warsita Januar,5,868345
ORD00664703,tiara andini,Makassar,sabuga,2023-10-12,VIP,253466,Ade Rahmawati,1,253466
,nadin amizah,Bandung,sabuga,2023/11/26,VIP,253466,Padmi Januar,5,1267330
ORD00562802,YURA YUNITA,Bandung,TENNIS INDOOR SENAYAN,,Festival,127493,Jaeman Firgantoro,4,509972
ORD00514140,Banda Neira,Denpasar,Jogja Expo Center,2024-11-05,VIP,253466,Bakda Wasita,4,1013864
ORD00523908,NADIN AMIZAH,Jakarta,GEDUNG KESENIAN JAKARTA,2025-05-08,Festival,127493,Endah Kusmawati,1,127493
ORD00026650,Nadin Amizah,Bandung,Istora Senayan,2023-11-23,Festival,127493,Karya Hakim,1,127493
ORD00366835,noah,Jakarta,jogja expo center,2024-02-13,Gold,217869,Murti Sitompul,3,653607
ORD00404527,MALIQ & D'ESSENTIALS,Medan,GEDUNG KESENIAN JAKARTA,2024-11-15,Gold,217869,Nabila Nababan,4,871476
ORD00156801,pamungkas,Semarang,jogja expo center,2025-06-23,Festival,127493,Paiman Purnawati,4,
ORD00079666,,Bandung,GEDUNG KESENIAN JAKARTA,2024-10-08,VIP,253466,Dinda Agustina,3,760398
ORD00793810,SAL PRIADI,Semarang,SABUGA,2023-09-04,Festival,,Drs. Nadia Zulaika,5,637465
ORD00398132,NADIN AMIZAH,Bandung,ISTORA SENAYAN,03-11-2024,Gold,217869,Hamima Novitasari,5,1089345
ORD00070693,Fourtwnty,Balikpapan,Taman Budaya,2024-01-12,Gold,217869,Timbul Wibowo,1,217869
ORD00465816,Bernadya,Denpasar,,2024/09/23,VIP,253466,Ir. Paulin Tamba,1,253466
ORD00295851,Tiara Andini,Jakarta,Tennis Indoor Senayan,2025-05-13,Gold,217869,Belinda Halim,4,871476
ORD00247674,ARDHITO PRAMONO,Denpasar,,2024-03-27,Festival,127493,"Harimurti Sihombing, S.Kom",4,509972
ORD00536973,Bernadya,Semarang,Sabuga,,Festival,127493,Danuja Pangestu,2,254986
,Hindia,Yogyakarta,Lapangan Gasibu,2024-02-01,Festival,500000000,Mala Suwarno,1,127493
ORD00041074,SAL PRIADI,Semarang,ISTORA SENAYAN,2024-11-17,,253466,"Marsudi Widiastuti, M.Kom.",4,1013864
ORD00787554,ISYANA SARASVATI,Denpasar,JOGJA EXPO CENTER,2024-07-18,Festival,,R. Titin Pertiwi,3,382479
,Raisa,Bandung,Sabuga,2024/07/29,Silver,173669,Dian Budiman,4,694676
ORD00118230,Hindia,Medan,Gedung Kesenian Jakarta,2025/02/03,Festival,127493,Ir. Yusuf Tampubolon,2,254986
ORD00579001,kunto aji,Denpasar,tennis indoor senayan,2025-01-12,Gold,217869,Emong Palastri,2,435738
,Pamungkas,Yogyakarta,Trans Studio Bandung,2024/07/17,VIP,1,"Dt. Sakti Pranowo, M.Farm",2,506932
ORD00784189,fiersa besari,Bandung,tennis indoor senayan,2025-05-27,Festival,127493,Dwi Hardiansyah,5,637465
ORD00002337,Kunto Aji,Balikpapan,Trans Studio Bandung,2024-02-24,Gold,217869,"Ghaliyati Samosir, S.E.I",2,435738
ORD00414665,isyana sarasvati,Semarang,trans studio bandung,08-26-2024,Festival,127493,R. Yance Mandasari,3,382479
ORD00797766,hindia,Palembang,taman budaya,2025/07/15,Gold,217869,"Ade Widiastuti, S.I.Kom",3,653607
ORD00313925,FOURTWNTY,Makassar,JCC,2023-11-18,Festival,127493,R. Jefri Habibi,2,254986
ORD00778367,,Palembang,Istora Senayan,2024-06-01,Gold,217869,Kunthara Aryani,3,653607
,Banda Neira,Denpasar,Istora Senayan,2024/11/10,Gold,217869,"Eko Anggriawan, S.Pt",1,217869
ORD00797903,Hindia,Palembang,Taman Budaya,2025-07-15,Gold,217869,Nadine Thamrin,1,217869
,Efek Rumah Kaca,Semarang,JCC,2025/02/25,Festival,127493,Gangsa Ramadan,4,509972
ORD00094506,maliq & d'essentials,Palembang,tennis indoor senayan,2024/08/24,,127493,Rahayu Latupono,5,637465
ORD00146470,BERNADYA,Balikpapan,CIWALK,2024/09/25,Festival,127493,Ciaobella Saragih,2,254986
ORD00323449,SAL PRIADI,Balikpapan,CIWALK,2024-10-02,Festival,127493,"drg. Jaeman Rajata, S.IP",2,254986
ORD00149776,,Balikpapan,Ciwalk,2025/07/16,VIP,253466,"Dewi Pudjiastuti, S.E.I",4,1013864
ORD00358532,,Jakarta,Trans Studio Bandung,2025/03/17,Silver,173669,"Mala Simbolon, M.TI.",2,347338
ORD00662614,DEWA 19,Surabaya,ISTORA SENAYAN,2025-03-07,Silver,173669,"Puti Nasyiah, S.I.Kom",3,521007
ORD00377457,Dewa 19,Bandung,Gedung Kesenian Jakarta,2024-02-08,VIP,253466,"Dt. Bahuwarna Pertiwi, S.Gz",3,760398
ORD00330218,TULUS,Yogyakarta,LAPANGAN GASIBU,2025-04-15,VIP,253466,Sutan Makara Uwais,5,1267330
ORD00454045,Tulus,Jakarta,Taman Budaya,05-14-2025,Gold,217869,Pardi Widodo,2,435738
ORD00813721,Ardhito Pramono,Denpasar,Lapangan Gasibu,2025-02-01,Gold,217869,Jamil Hidayanto,2,
ORD00583423,efek rumah kaca,Jakarta,taman budaya,2025-05-16,Silver,173669,Dian Kusumo,4,
ORD00117648,Raisa,Makassar,Sabuga,2025-06-05,VIP,253466,,2,506932
ORD00167315,PAMUNGKAS,Surabaya,JOGJA EXPO CENTER,2023-09-16,Festival,127493,"Melinda Aryani, S.E.",1,127493
ORD00208068,YURA YUNITA,Surabaya,CIWALK,2024-06-05,Gold,217869,Michelle Pangestu,5,1089345
ORD00601913,maliq & d'essentials,Surabaya,jcc,2024/06/28,Festival,127493,Danu Rahayu,2,254986
ORD00475970,Dewa 19,Medan,Gedung Kesenian Jakarta,2024-02-26,VIP,253466,"Puti Kamila Marbun, S.Kom",1,
ORD00749059,Ardhito Pramono,Denpasar,Trans Studio Bandung,2024/11/01,Silver,173669,Kasiyah Situmorang,,173669
ORD00297836,Maliq & D'Essentials,Palembang,Gedung Kesenian Jakarta,2025-04-30,Festival,127493,Ami Lazuardi,1,127493
ORD00189999,RAISA,Balikpapan,GEDUNG KESENIAN JAKARTA,2023-09-11,Festival,127493,"Kezia Usada, S.IP",1,
ORD00338891,Banda Neira,Bandung,Sabuga,04-09-2025,Festival,127493,Gangsar Habibi,4,509972
ORD00383821,raisa,Bandung,istora senayan,2025-02-17,VIP,253466,"Caturangga Aryani, S.IP",1,253466
ORD00768681,Banda Neira,Denpasar,Taman Budaya,2025-04-18,Gold,1,Vera Usamah,1,217869
ORD00699018,Nadin Amizah,Surabaya,Jogja Expo Center,2024-09-03,Gold,217869,Cut Nova Marpaung,,217869
ORD00182384,Barasuara,Yogyakarta,Taman Budaya,10-09-2023,Gold,217869,Betania Mustofa,1,217869
ORD00070496,FOURTWNTY,Balikpapan,TAMAN BUDAYA,2024/01/12,Gold,217869,Usman Usamah,2,
ORD00072592,Bernadya,Palembang,Istora Senayan,2025-03-13,VIP,253466,drg. Elvina Suryatmi,1,253466
ORD00677964,Ardhito Pramono,Denpasar,Trans Studio Bandung,2025-06-02,Silver,173669,"Yance Wijayanti, S.Sos",2,347338
ORD00568623,yura yunita,Jakarta,ciwalk,2025/03/21,Gold,217869,Violet Haryanto,2,435738
ORD00224655,NOAH,Jakarta,ISTORA SENAYAN,2023/09/09,Silver,173669,Kemba Hasanah,3,521007
ORD00491604,Isyana Sarasvati,Makassar,Tennis Indoor Senayan,2025-01-15,Festival,127493,Eka Nainggolan,2,254986
ORD00222456,Tiara Andini,Palembang,Ciwalk,2023-11-23,Gold,217869,Lili Safitri,3,653607
ORD00608478,Fourtwnty,Semarang,Gedung Kesenian Jakarta,07-21-2024,Gold,217869,Joko Purwanti,5,1089345
ORD00071878,dewa 19,Medan,trans studio bandung,2024/04/02,Gold,217869,Ella Waluyo,4,871476
ORD00577986,kunto aji,Palembang,lapangan gasibu,2024-10-27,Gold,217869,"Ajeng Uyainah, S.Sos",2,435738
ORD00442432,RAISA,Balikpapan,TENNIS INDOOR SENAYAN,07-30-2023,,253466,"R. Intan Hariyah, S.Kom",3,760398
ORD00389602,pamungkas,Semarang,trans studio bandung,12-22-2024,Gold,500000000,Koko Maulana,2,435738
ORD00370921,kunto aji,Semarang,gedung kesenian jakarta,2025-03-27,Silver,173669,Joko Salahudin,3,521007
ORD00270048,Pamungkas,Bandung,Gedung Kesenian Jakarta,2025-06-07,VIP,253466,Gilang Permata,4,1013864
ORD00676594,Fiersa Besari,Balikpapan,Taman Budaya,08-10-2024,Festival,127493,Gaduh Megantara,1,127493
